datetime,ORO_INFLOW_CFS,ORO_OUTFLOW_CFS,ORO_STORAGE_AF,ORO_EVAP_CFS,ORO_TOC STO_AF,ORO_RES ELE_FEET
2018-06-14,2703,4601,2368688,145,3538000,815.26
2018-06-15,2335,4393,2364284,162,3538000,814.89
2018-06-16,2334,4534,2359648,137,3538000,814.50
2018-06-17,1830,4479,2354070,103,3538000,814.03
2018-06-18,2367,5025,2348737,89,3538000,813.58
2018-06-19,2007,4624,2343294,127,3538000,813.12
2018-06-20,1848,4645,2337507,119,3538000,812.63
2018-06-21,2003,4244,2332671,137,3538000,812.22
2018-06-22,2407,8076,2321260,143,3538000,811.25
2018-06-23,2638,8748,2308718,153,3538000,810.18
2018-06-24,1933,9312,2293892,153,3538000,808.91
2018-06-25,2033,7822,2282033,189,3538000,807.89
2018-06-26,1902,5291,2275077,117,3538000,807.29
2018-06-27,1185,3928,2269408,114,3538000,806.80
2018-06-28,1039,3457,2264209,144,3538000,806.35
2018-06-29,2087,4583,2259135,120,3538000,805.91
2018-06-30,2205,5147,2253033,134,3538000,805.38
2018-07-01,1726,5183,2245795,134,3538000,804.75
2018-07-02,2402,5182,2239947,225,3538000,804.24
2018-07-03,1907,5285,2232967,140,3538000,803.63
2018-07-04,1552,5630,2224520,123,3538000,802.89
2018-07-05,2632,5955,2217682,122,3538000,802.89
2018-07-06,1466,5884,2208714,163,3538000,801.50
2018-07-07,1851,5824,2200558,139,3538000,800.78
2018-07-08,1853,5531,2192874,139,3538000,800.10
2018-07-09,1744,6332,2183521,128,3538000,799.27
2018-07-10,1598,6194,2174084,162,3538000,798.43
2018-07-11,1078,6958,2162104,103,3538000,797.36
2018-07-12,1691,6150,2152956,154,3538000,796.54
2018-07-13,1536,6992,2141947,150,3538000,795.55
2018-07-14,1557,7024,2130978,118,3538000,794.56
2018-07-15,1316,6635,2120159,135,3538000,793.58
2018-07-16,1465,7420,2108061,88,3538000,792.48
2018-07-17,1537,7032,2096997,137,3538000,791.47
2018-07-18,1263,7113,2085103,147,3538000,790.38
2018-07-19,1331,6934,2073582,150,3538000,789.32
2018-07-20,1408,6877,2062539,153,3538000,788.30
2018-07-21,1247,6823,2051107,133,3538000,787.24
2018-07-22,1387,6455,2040579,132,3538000,786.26
2018-07-23,1285,7342,2028487,148,3538000,785.13
2018-07-24,1447,7008,2017297,134,3538000,784.08
2018-07-25,1620,6689,2006787,176,3538000,783.09
2018-07-26,1697,7260,1995472,195,3538000,782.02
2018-07-27,1241,6160,1985359,126,3538000,781.06
2018-07-28,1113,7490,1972562,129,3538000,779.84
2018-07-29,2325,6936,1962950,129,3538000,778.92
2018-07-30,2112,6857,1953476,83,3538000,778.01
2018-07-31,2174,6910,1943932,76,3538000,777.09
2018-08-01,2614,6827,1935350,114,3538000,776.26
2018-08-02,1701,6526,1925664,110,3538000,775.32
2018-08-03,2475,7389,1915604,106,3538000,774.34
2018-08-04,1699,7578,1903745,99,3538000,773.18
2018-08-05,2775,8321,1892550,99,3538000,772.08
2018-08-06,3137,8428,1881806,125,3538000,771.02
2018-08-07,839,8614,1866176,108,3538000,769.47
2018-08-08,1612,8785,1851837,107,3538000,768.04
2018-08-09,1435,8611,1837279,113,3538000,766.58
2018-08-10,1551,8375,1823595,125,3538000,765.20
2018-08-11,640,7638,1809394,111,3538000,763.76
2018-08-12,1284,7059,1797719,111,3538000,762.57
2018-08-13,2466,7878,1786780,151,3538000,761.45
2018-08-14,2444,7476,1776472,116,3538000,760.39
2018-08-15,2179,7511,1765707,91,3538000,759.28
2018-08-16,2947,8152,1755089,100,3538000,758.18
2018-08-17,2706,8064,1744325,118,3538000,757.06
2018-08-18,1629,7444,1732558,118,3538000,755.83
2018-08-19,1917,7034,1722082,117,3538000,754.73
2018-08-20,1875,7845,1710044,147,3538000,753.46
2018-08-21,2257,7374,1699477,116,3538000,752.34
2018-08-22,2564,8073,1688581,79,3538000,751.18
2018-08-23,2743,8180,1677642,79,3538000,750.01
2018-08-24,2806,8127,1666939,75,3538000,748.86
2018-08-25,2596,7799,1656468,75,3538000,747.73
2018-08-26,2110,7197,1646321,75,3538000,746.63
2018-08-27,1990,7020,1636034,110,3538000,745.51
2018-08-28,859,6975,1623695,59,3538000,744.16
2018-08-29,2104,6941,1614052,71,3538000,743.10
2018-08-30,3598,7630,1605897,79,3538000,742.20
2018-08-31,2659,7188,1596780,67,3538000,741.19
2018-09-01,2448,6704,1588147,96,3538000,740.23
2018-09-02,1983,6353,1579280,101,3538000,739.24
2018-09-03,2167,7194,1569111,100,3538000,738.10
2018-09-04,2203,6722,1560053,48,3538000,737.08
2018-09-05,2209,6400,1551560,90,3538000,736.12
2018-09-06,2287,6317,1543452,102,3538000,735.20
2018-09-07,2570,6061,1536338,96,3538000,734.39
2018-09-08,2081,6139,1528023,89,3538000,733.44
2018-09-09,2164,5637,1521046,89,3538000,732.64
2018-09-10,2177,6391,1512342,124,3538000,731.64
2018-09-11,2382,6035,1504894,103,3538000,730.78
2018-09-12,2690,5967,1498247,74,3538000,730.01
2018-09-13,1771,5920,1489903,58,3538000,729.04
2018-09-14,3015,6440,1482960,76,3538000,728.23
2018-09-15,1424,5878,1473994,67,3538000,727.18
2018-09-16,2116,5866,1466508,67,3525500,726.30
2018-09-17,2227,6021,1458795,95,3513000,725.39
2018-09-18,2091,5894,1451025,72,3500500,724.47
2018-09-19,2406,4037,1447656,69,3488000,724.07
2018-09-20,2035,5894,1439844,80,3475500,723.14
2018-09-21,2292,5914,1432479,91,3463000,722.26
2018-09-22,2156,5981,1424724,85,3450500,721.33
2018-09-23,2137,6004,1416915,71,3438000,720.39
2018-09-24,2738,5884,1410457,109,3425500,719.61
2018-09-25,2383,5827,1403443,92,3413000,718.76
2018-09-26,2387,6109,1395879,92,3400500,717.84
2018-09-27,2192,6028,1388097,87,3388000,716.89
2018-09-28,2134,5945,1380345,97,3375500,715.94
2018-09-29,2022,6092,1372136,69,3363000,714.93
2018-09-30,2430,6116,1364688,69,3350500,714.01
2018-10-01,1132,6060,1354853,30,3338000,712.79
2018-10-02,730,3919,1348430,49,3325500,711.99
2018-10-03,119,5458,1337799,60,3313000,710.66
2018-10-04,833,4329,1330796,34,3300500,709.78
2018-10-05,540,4229,1323344,29,3288000,708.84
2018-10-06,836,3615,1317654,48,3275500,708.12
2018-10-07,664,3586,1311824,57,3263000,707.38
2018-10-08,560,3290,1306246,82,3250500,706.67
2018-10-09,852,2687,1302485,62,3238000,706.19
2018-10-10,672,3010,1297716,68,3225500,705.58
2018-10-11,813,2785,1293815,34,3213000,705.08
2018-10-12,882,3044,1289300,76,3200500,704.50
2018-10-13,787,2909,1284951,70,3188000,703.94
2018-10-14,523,2914,1280070,70,3175500,703.31
2018-10-15,744,3034,1275278,126,3163000,702.69
2018-10-16,519,3278,1269653,78,3163000,701.96
2018-10-17,754,3197,1264657,75,3163000,701.31
2018-10-18,909,3327,1259752,55,3163000,700.67
2018-10-19,625,2814,1255317,47,3163000,700.09
2018-10-20,946,2466,1252205,55,3163000,699.68
2018-10-21,864,2423,1248995,55,3163000,699.26
2018-10-22,869,3742,1243143,77,3163000,698.49
2018-10-23,676,4478,1235497,52,3163000,697.48
2018-10-24,1077,4622,1228412,27,3163000,696.54
2018-10-25,938,4407,1221430,51,3163000,695.61
2018-10-26,970,4618,1214104,46,3163000,694.63
2018-10-27,861,4162,1207477,40,3163000,693.74
2018-10-28,778,4700,1199619,40,3163000,692.68
2018-10-29,772,4511,1192166,19,3163000,691.67
2018-10-30,832,4380,1185038,45,3163000,690.70
2018-10-31,892,3930,1178891,61,3163000,689.86
2018-11-01,661,4118,1171966,34,3163000,688.91
2018-11-02,571,3731,1165868,25,3163000,688.07
2018-11-03,263,3804,1158780,32,3163000,687.09
2018-11-04,454,3943,1151723,32,3163000,686.11
2018-11-05,263,4075,1143982,91,3163000,685.03
2018-11-06,453,4071,1136704,51,3163000,684.01
2018-11-07,570,3968,1129884,40,3163000,683.05
